geometry,category,handle,status,bedrijfstoestand,functie,subnettype,eigenaar,beheerder,datum_aanleg,netgekoppeld,bovengronds,asset_id,feature_id
"LINESTRING (5.6099978 51.3159767, 5.6099019 51.3163342, 5.6099019 51.3163344, 5.6099018 51.3163346, 5.6099017 51.3163348, 5.6099017 51.3163350, 5.6099016 51.3163353, 5.6099015 51.3163355, 5.6099014 51.3163357, 5.6099014 51.3163359, 5.6099013 51.3163361, 5.6099012 51.3163364, 5.6099011 51.3163366, 5.6099010 51.3163368, 5.6099009 51.3163370, 5.6099008 51.3163372, 5.6099007 51.3163374, 5.6099006 51.3163376, 5.6098285 51.3164798)",LSkabel,8267,BESTAAND,IN BEDRIJF,OV,DISTRIBUTIE,Netbeheerder,Netbeheerder,1994-06-16,,Nee,{00000000-0000-0000-0000-000000000000},_B9779B66-E7AB-485C-A615-1488D790ABCC
"LINESTRING (5.6108032 51.3159777, 5.6108069 51.3159866, 5.6108073 51.3159874, 5.6108074 51.3159883, 5.6108075 51.3159892, 5.6108073 51.3159901, 5.6108071 51.3159910, 5.6108067 51.3159919, 5.6108063 51.3159928, 5.6108055 51.3159936, 5.6108048 51.3159944, 5.6108038 51.3159952, 5.6108029 51.3159959, 5.6108017 51.3159964, 5.6108006 51.3159970, 5.6107994 51.3159974, 5.6107982 51.3159978, 5.6107969 51.3159981, 5.6107279 51.3160097, 5.6106524 51.3160238, 5.6106507 51.3160241, 5.6106490 51.3160244, 5.6106473 51.3160247, 5.6106455 51.3160250, 5.6106438 51.3160253, 5.6106421 51.3160256, 5.6106404 51.3160259, 5.6106386 51.3160262, 5.6106369 51.3160265, 5.6106352 51.3160268, 5.6106334 51.3160271, 5.6106317 51.3160273, 5.6106300 51.3160276, 5.6106282 51.3160279, 5.6106265 51.3160281, 5.6106247 51.3160284, 5.6105228 51.3160437, 5.6105219 51.3160438, 5.6105210 51.3160440, 5.6105202 51.3160443, 5.6105194 51.3160446, 5.6105186 51.3160450, 5.6105179 51.3160454, 5.6105172 51.3160459, 5.6105167 51.3160465, 5.6105161 51.3160470, 5.6105158 51.3160476, 5.6105155 51.3160482, 5.6105154 51.3160489, 5.6105153 51.3160495, 5.6105154 51.3160501, 5.6105155 51.3160506, 5.6105158 51.3160512, 5.6105819 51.3161853, 5.6106120 51.3162463, 5.6106277 51.3162906)",LSkabel,82AC,BESTAAND,IN BEDRIJF,LS,DISTRIBUTIE,Netbeheerder,Netbeheerder,1964-12-25,,Nee,{00000000-0000-0000-0000-000000000000},_98FC1B48-1D56-478F-AE64-CF24B5BACC56
"LINESTRING (5.6105310 51.3162848, 5.6105248 51.3162731, 5.6105235 51.3162707, 5.6105233 51.3162704, 5.6105232 51.3162701, 5.6105231 51.3162698, 5.6105230 51.3162696, 5.6105229 51.3162693, 5.6105227 51.3162690, 5.6105226 51.3162687, 5.6105225 51.3162684, 5.6105224 51.3162682, 5.6105223 51.3162679, 5.6105221 51.3162676, 5.6105220 51.3162673, 5.6105219 51.3162671, 5.6105218 51.3162668, 5.6105217 51.3162665, 5.6105215 51.3162662, 5.6105135 51.3162481, 5.6105131 51.3162474, 5.6105128 51.3162467, 5.6105125 51.3162461, 5.6105121 51.3162454, 5.6105118 51.3162447, 5.6105115 51.3162441, 5.6105112 51.3162434, 5.6105108 51.3162427, 5.6105105 51.3162421, 5.6105102 51.3162414, 5.6105098 51.3162407, 5.6105095 51.3162401, 5.6105092 51.3162394, 5.6105089 51.3162387, 5.6105085 51.3162381, 5.6105082 51.3162374, 5.6105044 51.3162298, 5.6105042 51.3162295, 5.6105041 51.3162293, 5.6105040 51.3162290, 5.6105039 51.3162288, 5.6105037 51.3162285, 5.6105036 51.3162283, 5.6105035 51.3162280, 5.6105034 51.3162278, 5.6105032 51.3162275, 5.6105031 51.3162273, 5.6105030 51.3162270, 5.6105029 51.3162268, 5.6105027 51.3162265, 5.6105026 51.3162263, 5.6105025 51.3162260, 5.6105024 51.3162258, 5.6105020 51.3162250, 5.6105016 51.3162242, 5.6105012 51.3162234, 5.6105008 51.3162227, 5.6105004 51.3162219, 5.6105000 51.3162211, 5.6104996 51.3162203, 5.6104992 51.3162195, 5.6104988 51.3162187, 5.6104984 51.3162179, 5.6104980 51.3162172, 5.6104976 51.3162164, 5.6104972 51.3162156, 5.6104968 51.3162148, 5.6104964 51.3162140, 5.6104960 51.3162132, 5.6104919 51.3162047, 5.6104918 51.3162045, 5.6104917 51.3162043, 5.6104917 51.3162041, 5.6104915 51.3162039, 5.6104914 51.3162037, 5.6104914 51.3162035, 5.6104913 51.3162033, 5.6104912 51.3162031, 5.6104911 51.3162029, 5.6104910 51.3162027, 5.6104909 51.3162025, 5.6104908 51.3162023, 5.6104907 51.3162021, 5.6104906 51.3162019, 5.6104905 51.3162017, 5.6104904 51.3162015, 5.6104902 51.3162012, 5.6104901 51.3162008, 5.6104899 51.3162005, 5.6104898 51.3162002, 5.6104896 51.3161999, 5.6104895 51.3161995, 5.6104893 51.3161992, 5.6104892 51.3161989, 5.6104890 51.3161986, 5.6104889 51.3161982, 5.6104887 51.3161979, 5.6104886 51.3161976, 5.6104884 51.3161973, 5.6104883 51.3161969, 5.6104881 51.3161966, 5.6104880 51.3161963, 5.6104875 51.3161952, 5.6104870 51.3161942, 5.6104865 51.3161932, 5.6104860 51.3161922, 5.6104856 51.3161911, 5.6104851 51.3161901, 5.6104846 51.3161891, 5.6104842 51.3161880, 5.6104837 51.3161870, 5.6104832 51.3161860, 5.6104827 51.3161850, 5.6104823 51.3161839, 5.6104818 51.3161829, 5.6104813 51.3161819, 5.6104809 51.3161808, 5.6104804 51.3161798, 5.6104753 51.3161687, 5.6104752 51.3161685, 5.6104751 51.3161683, 5.6104750 51.3161681, 5.6104749 51.3161679, 5.6104748 51.3161677, 5.6104747 51.3161675, 5.6104746 51.3161674, 5.6104745 51.3161672, 5.6104744 51.3161670, 5.6104743 51.3161668, 5.6104742 51.3161666, 5.6104742 51.3161664, 5.6104741 51.3161662, 5.6104740 51.3161660, 5.6104739 51.3161659, 5.6104738 51.3161657, 5.6104628 51.3161455, 5.6104213 51.3160693)",LSkabel,67DC,BESTAAND,IN BEDRIJF,LSOV,DISTRIBUTIE,Netbeheerder,Netbeheerder,1964-12-25,,Nee,{00000000-0000-0000-0000-000000000000},_34A10A46-54B8-4170-BAB3-8D0013181D36
"LINESTRING (5.6108032 51.3159777, 5.6108069 51.3159866, 5.6108073 51.3159874, 5.6108074 51.3159883, 5.6108075 51.3159892, 5.6108073 51.3159901, 5.6108071 51.3159910, 5.6108067 51.3159919, 5.6108063 51.3159928, 5.6108055 51.3159936, 5.6108048 51.3159944, 5.6108038 51.3159952, 5.6108029 51.3159959, 5.6108017 51.3159964, 5.6108006 51.3159970, 5.6107994 51.3159974, 5.6107982 51.3159978, 5.6107969 51.3159981, 5.6107279 51.3160097, 5.6106524 51.3160238, 5.6106507 51.3160241, 5.6106490 51.3160244, 5.6106473 51.3160247, 5.6106455 51.3160250, 5.6106438 51.3160253, 5.6106421 51.3160256, 5.6106404 51.3160259, 5.6106386 51.3160262, 5.6106369 51.3160265, 5.6106352 51.3160268, 5.6106334 51.3160271, 5.6106317 51.3160273, 5.6106300 51.3160276, 5.6106282 51.3160279, 5.6106265 51.3160281, 5.6106247 51.3160284, 5.6105228 51.3160437, 5.6104339 51.3160570, 5.6104253 51.3160582, 5.6104248 51.3160583, 5.6104242 51.3160584, 5.6104236 51.3160584, 5.6104230 51.3160584, 5.6104224 51.3160584, 5.6104218 51.3160584, 5.6104211 51.3160583, 5.6104206 51.3160583, 5.6104200 51.3160582, 5.6104194 51.3160580, 5.6104188 51.3160579, 5.6104182 51.3160577, 5.6104177 51.3160576, 5.6104172 51.3160574, 5.6104167 51.3160572, 5.6104162 51.3160569, 5.6104160 51.3160568, 5.6104157 51.3160566, 5.6104154 51.3160565, 5.6104152 51.3160563, 5.6104149 51.3160561, 5.6104147 51.3160560, 5.6104145 51.3160558, 5.6104142 51.3160556, 5.6104140 51.3160554, 5.6104139 51.3160552, 5.6104137 51.3160550, 5.6104135 51.3160548, 5.6104133 51.3160546, 5.6104132 51.3160544, 5.6104130 51.3160542, 5.6104129 51.3160540, 5.6104124 51.3160530)",LSkabel,62DB,BESTAAND,IN BEDRIJF,OV,DISTRIBUTIE,Netbeheerder,Netbeheerder,1964-12-25,,Nee,{00000000-0000-0000-0000-000000000000},_D8270340-E56C-4611-939D-46DC39126BD9
"LINESTRING (5.6108032 51.3159777, 5.6108069 51.3159866, 5.6108073 51.3159874, 5.6108074 51.3159883, 5.6108075 51.3159892, 5.6108073 51.3159901, 5.6108071 51.3159910, 5.6108067 51.3159919, 5.6108063 51.3159928, 5.6108055 51.3159936, 5.6108048 51.3159944, 5.6108038 51.3159952, 5.6108029 51.3159959, 5.6108017 51.3159964, 5.6108006 51.3159970, 5.6107994 51.3159974, 5.6107982 51.3159978, 5.6107969 51.3159981, 5.6107279 51.3160097, 5.6106524 51.3160238, 5.6106507 51.3160241, 5.6106490 51.3160244, 5.6106473 51.3160247, 5.6106455 51.3160250, 5.6106438 51.3160253, 5.6106421 51.3160256, 5.6106404 51.3160259, 5.6106386 51.3160262, 5.6106369 51.3160265, 5.6106352 51.3160268, 5.6106334 51.3160271, 5.6106317 51.3160273, 5.6106300 51.3160276, 5.6106282 51.3160279, 5.6106265 51.3160281, 5.6106247 51.3160284, 5.6105228 51.3160437, 5.6104339 51.3160570, 5.6104253 51.3160582, 5.6104252 51.3160583, 5.6104244 51.3160584, 5.6104236 51.3160586, 5.6104228 51.3160588, 5.6104221 51.3160591, 5.6104213 51.3160595, 5.6104207 51.3160599, 5.6104201 51.3160604, 5.6104197 51.3160609, 5.6104192 51.3160614, 5.6104190 51.3160620, 5.6104187 51.3160625, 5.6104186 51.3160631, 5.6104186 51.3160637, 5.6104187 51.3160642, 5.6104188 51.3160647, 5.6104191 51.3160652, 5.6104213 51.3160693)",LSkabel,6325,BESTAAND,IN BEDRIJF,OV,DISTRIBUTIE,Netbeheerder,Netbeheerder,1964-12-25,,Nee,{00000000-0000-0000-0000-000000000000},_56CE21E2-95F1-4822-9BCD-6E2B11B637F9
"LINESTRING (5.6098285 51.3164798, 5.6098263 51.3164840, 5.6098262 51.3164843, 5.6098261 51.3164845, 5.6098260 51.3164847, 5.6098259 51.3164849, 5.6098259 51.3164851, 5.6098258 51.3164853, 5.6098258 51.3164856, 5.6098257 51.3164858, 5.6098257 51.3164860, 5.6098257 51.3164862, 5.6098257 51.3164864, 5.6098257 51.3164867, 5.6098257 51.3164869, 5.6098257 51.3164871, 5.6098257 51.3164873, 5.6098257 51.3164875, 5.6098268 51.3164936)",LSkabel,6867,BESTAAND,IN BEDRIJF,OV,DISTRIBUTIE,Netbeheerder,Netbeheerder,1983-08-25,,Nee,{00000000-0000-0000-0000-000000000000},_E7B8A43E-226B-4194-8658-E3A295D12AFF
"LINESTRING (5.6107922 51.3172530, 5.6106624 51.3167408, 5.6105818 51.3164453, 5.6105817 51.3164450, 5.6105816 51.3164446, 5.6105815 51.3164442, 5.6105814 51.3164438, 5.6105813 51.3164434, 5.6105812 51.3164430, 5.6105811 51.3164426, 5.6105810 51.3164423, 5.6105809 51.3164419, 5.6105808 51.3164415, 5.6105807 51.3164411, 5.6105806 51.3164407, 5.6105805 51.3164403, 5.6105804 51.3164399, 5.6105803 51.3164396, 5.6105802 51.3164392, 5.6105719 51.3163984, 5.6105712 51.3163949, 5.6105660 51.3163695, 5.6105499 51.3163208, 5.6105497 51.3163204, 5.6105495 51.3163200, 5.6105493 51.3163196, 5.6105491 51.3163192, 5.6105490 51.3163188, 5.6105488 51.3163184, 5.6105486 51.3163180, 5.6105484 51.3163176, 5.6105482 51.3163172, 5.6105480 51.3163168, 5.6105478 51.3163164, 5.6105476 51.3163160, 5.6105474 51.3163156, 5.6105472 51.3163152, 5.6105470 51.3163148, 5.6105468 51.3163144, 5.6105434 51.3163078, 5.6105432 51.3163074, 5.6105430 51.3163070, 5.6105427 51.3163066, 5.6105425 51.3163062, 5.6105423 51.3163057, 5.6105421 51.3163053, 5.6105418 51.3163049, 5.6105416 51.3163045, 5.6105414 51.3163041, 5.6105411 51.3163037, 5.6105409 51.3163032, 5.6105407 51.3163028, 5.6105404 51.3163024, 5.6105402 51.3163020, 5.6105400 51.3163016, 5.6105397 51.3163012, 5.6105310 51.3162848)",LSkabel,82E6,BESTAAND,IN BEDRIJF,LS,DISTRIBUTIE,Netbeheerder,Netbeheerder,1964-12-25,,Nee,{00000000-0000-0000-0000-000000000000},_3211F8EF-D946-4B39-9565-F0C273F681AC
"LINESTRING (5.6128602 51.3165172, 5.6128577 51.3165435, 5.6128564 51.3165576)",LSkabel,7FE7,BESTAAND,IN BEDRIJF,LS,DISTRIBUTIE,Netbeheerder,Netbeheerder,1964-12-25,,Nee,{00000000-0000-0000-0000-000000000000},_1539C1B7-F88D-40FA-ABDF-D63A24BDA692
"LINESTRING (5.6128612 51.3165031, 5.6128611 51.3165042, 5.6128603 51.3165163, 5.6128603 51.3165167, 5.6128602 51.3165172)",LSkabel,7FEC,BESTAAND,IN BEDRIJF,LS,DISTRIBUTIE,Netbeheerder,Netbeheerder,2005-11-11,,Nee,{00000000-0000-0000-0000-000000000000},_88050B52-B72D-4412-9BB6-1E2471A211E8
"LINESTRING (5.6119950 51.3158707, 5.6119855 51.3158157, 5.6119854 51.3158151, 5.6119853 51.3158149, 5.6119852 51.3158147, 5.6119852 51.3158145, 5.6119850 51.3158143, 5.6119849 51.3158141, 5.6119846 51.3158139, 5.6119844 51.3158137, 5.6119842 51.3158135, 5.6119839 51.3158134, 5.6119836 51.3158133, 5.6119833 51.3158131, 5.6119830 51.3158130, 5.6119826 51.3158130, 5.6119823 51.3158129, 5.6119820 51.3158129, 5.6119816 51.3158128, 5.6119764 51.3158126, 5.6119698 51.3158127, 5.6119631 51.3158127, 5.6119552 51.3158130, 5.6119473 51.3158134, 5.6119380 51.3158139, 5.6119288 51.3158145, 5.6119183 51.3158154, 5.6119078 51.3158163, 5.6118961 51.3158174, 5.6118844 51.3158186, 5.6118716 51.3158200, 5.6118589 51.3158214, 5.6118451 51.3158230, 5.6118314 51.3158246, 5.6118167 51.3158265, 5.6118012 51.3158285, 5.6117848 51.3158307, 5.6117682 51.3158330, 5.6117506 51.3158355, 5.6117330 51.3158380, 5.6117145 51.3158408, 5.6116960 51.3158435, 5.6116766 51.3158465, 5.6116573 51.3158495, 5.6116372 51.3158527, 5.6116172 51.3158559, 5.6115966 51.3158593, 5.6115762 51.3158627, 5.6115552 51.3158663, 5.6115344 51.3158698, 5.6115132 51.3158735, 5.6114708 51.3158809, 5.6114599 51.3158828, 5.6114466 51.3158851, 5.6114209 51.3158896, 5.6109517 51.3159715, 5.6108246 51.3159937, 5.6108234 51.3159939, 5.6108222 51.3159940, 5.6108208 51.3159941, 5.6108195 51.3159940, 5.6108181 51.3159940, 5.6108168 51.3159937, 5.6108154 51.3159935, 5.6108142 51.3159930, 5.6108129 51.3159926, 5.6108118 51.3159920, 5.6108107 51.3159915, 5.6108099 51.3159908, 5.6108091 51.3159901, 5.6108084 51.3159894, 5.6108079 51.3159887, 5.6108075 51.3159879, 5.6108069 51.3159866, 5.6108032 51.3159777)",LSkabel,7FF3,BESTAAND,IN BEDRIJF,LS,DISTRIBUTIE,Netbeheerder,Netbeheerder,1964-12-25,,Nee,{00000000-0000-0000-0000-000000000000},_26FD669F-F532-4F6E-B4F4-F0FF93BF2579
"LINESTRING (5.6100052 51.3159431, 5.6100028 51.3159483, 5.6099992 51.3159714, 5.6099978 51.3159767)",LSkabel,827C,BESTAAND,IN BEDRIJF,OV,DISTRIBUTIE,Netbeheerder,Netbeheerder,1994-06-16,,Nee,{00000000-0000-0000-0000-000000000000},_2F9784F0-DBF7-4DC3-AA2F-F2786569A993
"LINESTRING (5.6158936 51.3158809, 5.6157304 51.3159369, 5.6156724 51.3159568, 5.6156635 51.3159597, 5.6155306 51.3160035, 5.6155047 51.3160108, 5.6155043 51.3160109, 5.6155039 51.3160111, 5.6155035 51.3160112, 5.6155031 51.3160113, 5.6155027 51.3160114, 5.6155023 51.3160115, 5.6155019 51.3160116, 5.6155015 51.3160117, 5.6155011 51.3160118, 5.6155006 51.3160119, 5.6155002 51.3160120, 5.6154998 51.3160122, 5.6154994 51.3160123, 5.6154990 51.3160124, 5.6154986 51.3160125, 5.6154982 51.3160126, 5.6154679 51.3160199, 5.6154675 51.3160200, 5.6154672 51.3160201, 5.6154668 51.3160201, 5.6154665 51.3160202, 5.6154661 51.3160203, 5.6154657 51.3160204, 5.6154654 51.3160204, 5.6154650 51.3160205, 5.6154647 51.3160206, 5.6154643 51.3160207, 5.6154640 51.3160207, 5.6154636 51.3160208, 5.6154633 51.3160209, 5.6154629 51.3160210, 5.6154625 51.3160210, 5.6154622 51.3160211, 5.6154366 51.3160265, 5.6154194 51.3160281, 5.6154191 51.3160281, 5.6154189 51.3160281, 5.6154187 51.3160281, 5.6154185 51.3160281, 5.6154183 51.3160281, 5.6154181 51.3160281, 5.6154179 51.3160281, 5.6154177 51.3160281, 5.6154175 51.3160281, 5.6154173 51.3160281, 5.6154171 51.3160281, 5.6154169 51.3160282, 5.6154167 51.3160282, 5.6154165 51.3160282, 5.6154162 51.3160282, 5.6154160 51.3160282, 5.6154158 51.3160282, 5.6154156 51.3160282, 5.6154154 51.3160282, 5.6154152 51.3160282, 5.6154150 51.3160282, 5.6154147 51.3160282, 5.6154145 51.3160282, 5.6154143 51.3160282, 5.6154141 51.3160282, 5.6154139 51.3160282, 5.6154137 51.3160283, 5.6154134 51.3160283, 5.6154132 51.3160283, 5.6154130 51.3160283, 5.6154128 51.3160283, 5.6154126 51.3160283, 5.6154053 51.3160284, 5.6154051 51.3160284, 5.6154049 51.3160284, 5.6154046 51.3160284, 5.6154044 51.3160284, 5.6154041 51.3160284, 5.6154039 51.3160284, 5.6154037 51.3160284, 5.6154034 51.3160284, 5.6154032 51.3160284, 5.6154030 51.3160284, 5.6154027 51.3160284, 5.6154025 51.3160284, 5.6154022 51.3160284, 5.6154020 51.3160284, 5.6154018 51.3160284, 5.6154015 51.3160284, 5.6153986 51.3160283)",LSkabel,687C,BESTAAND,IN BEDRIJF,,DISTRIBUTIE,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_BE24F7D3-3D8B-4E6F-99FD-27DE7AFD7491
"LINESTRING (5.6157051 51.3161924, 5.6157044 51.3161915, 5.6157037 51.3161907, 5.6157030 51.3161899, 5.6157023 51.3161890, 5.6157016 51.3161882, 5.6157009 51.3161874, 5.6157002 51.3161865, 5.6156995 51.3161857, 5.6156988 51.3161849, 5.6156980 51.3161840, 5.6156973 51.3161832, 5.6156965 51.3161824, 5.6156958 51.3161816, 5.6156950 51.3161808, 5.6156943 51.3161800, 5.6156935 51.3161791, 5.6156731 51.3161576, 5.6156653 51.3161493, 5.6155681 51.3160468, 5.6155632 51.3160379, 5.6155628 51.3160341, 5.6155628 51.3160341, 5.6155628 51.3160340, 5.6155628 51.3160340, 5.6155628 51.3160340, 5.6155627 51.3160340, 5.6155627 51.3160339, 5.6155627 51.3160339, 5.6155627 51.3160339, 5.6155627 51.3160338, 5.6155627 51.3160338, 5.6155627 51.3160338, 5.6155627 51.3160337, 5.6155627 51.3160337, 5.6155627 51.3160337, 5.6155627 51.3160336, 5.6155627 51.3160336, 5.6155627 51.3160318, 5.6155627 51.3160317, 5.6155627 51.3160317, 5.6155627 51.3160317, 5.6155627 51.3160316, 5.6155627 51.3160316, 5.6155627 51.3160316, 5.6155627 51.3160316, 5.6155627 51.3160315, 5.6155627 51.3160315, 5.6155627 51.3160315, 5.6155627 51.3160315, 5.6155627 51.3160314, 5.6155627 51.3160314, 5.6155627 51.3160314, 5.6155627 51.3160313, 5.6155627 51.3160313, 5.6155658 51.3160220, 5.6155627 51.3160166, 5.6155562 51.3160125, 5.6155513 51.3160108)",LSkabel,68D9,BESTAAND,IN BEDRIJF,,DISTRIBUTIE,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_F363EF0F-AA99-4832-AE53-DB029A2B3B16
"LINESTRING (5.6157769 51.3173722, 5.6157324 51.3173155, 5.6156242 51.3171870, 5.6152607 51.3167550, 5.6149104 51.3163387, 5.6148627 51.3162820)",LSkabel,6916,BESTAAND,IN BEDRIJF,,DISTRIBUTIE,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_E5DEE640-10E1-47F2-BB4A-832CBE6F904A
"LINESTRING (5.6132161 51.3160348, 5.6132216 51.3160352, 5.6132271 51.3160357, 5.6132327 51.3160361, 5.6132382 51.3160365, 5.6132438 51.3160370, 5.6132493 51.3160373, 5.6132549 51.3160377, 5.6132604 51.3160381, 5.6132660 51.3160384, 5.6132715 51.3160388, 5.6132771 51.3160391, 5.6132826 51.3160394, 5.6132882 51.3160397, 5.6132937 51.3160400, 5.6132993 51.3160403, 5.6133049 51.3160405, 5.6133680 51.3160422, 5.6133721 51.3160423, 5.6135376 51.3160466, 5.6135828 51.3160477, 5.6136258 51.3160488, 5.6136650 51.3160499, 5.6137166 51.3160512, 5.6137568 51.3160523, 5.6138756 51.3160553, 5.6138770 51.3160554, 5.6138783 51.3160554, 5.6138797 51.3160554, 5.6138810 51.3160555, 5.6138824 51.3160555, 5.6138837 51.3160556, 5.6138851 51.3160556, 5.6138864 51.3160556, 5.6138878 51.3160557, 5.6138891 51.3160557, 5.6138905 51.3160557, 5.6138918 51.3160558, 5.6138932 51.3160558, 5.6138945 51.3160559, 5.6138959 51.3160559, 5.6138972 51.3160559, 5.6138977 51.3160560, 5.6138981 51.3160560, 5.6138985 51.3160560, 5.6138990 51.3160560, 5.6138994 51.3160560, 5.6138999 51.3160560, 5.6139003 51.3160560, 5.6139007 51.3160560, 5.6139012 51.3160561, 5.6139016 51.3160561, 5.6139021 51.3160561, 5.6139025 51.3160561, 5.6139030 51.3160561, 5.6139034 51.3160561, 5.6139038 51.3160561, 5.6139043 51.3160561, 5.6140146 51.3160594, 5.6141413 51.3160631, 5.6144353 51.3160717, 5.6144371 51.3160717, 5.6144389 51.3160718, 5.6144407 51.3160718, 5.6144425 51.3160719, 5.6144443 51.3160720, 5.6144461 51.3160720, 5.6144479 51.3160721, 5.6144496 51.3160722, 5.6144514 51.3160723, 5.6144532 51.3160724, 5.6144550 51.3160724, 5.6144568 51.3160725, 5.6144586 51.3160726, 5.6144604 51.3160727, 5.6144622 51.3160728, 5.6144639 51.3160729, 5.6144828 51.3160740)",LSkabel,8040,BESTAAND,IN BEDRIJF,LS,DISTRIBUTIE,Netbeheerder,Netbeheerder,1964-12-25,,Nee,{00000000-0000-0000-0000-000000000000},_F75665D8-B3ED-4807-9985-899DE0B5D56F
"LINESTRING (5.6144518 51.3167356, 5.6144569 51.3167222, 5.6144750 51.3166747, 5.6144769 51.3166697, 5.6144961 51.3165878, 5.6145030 51.3165497, 5.6145117 51.3165011, 5.6145327 51.3163827, 5.6145329 51.3163816, 5.6145331 51.3163805, 5.6145333 51.3163794, 5.6145335 51.3163783, 5.6145337 51.3163772, 5.6145338 51.3163760, 5.6145340 51.3163749, 5.6145342 51.3163738, 5.6145344 51.3163727, 5.6145346 51.3163716, 5.6145347 51.3163704, 5.6145349 51.3163693, 5.6145351 51.3163682, 5.6145352 51.3163671, 5.6145354 51.3163660, 5.6145356 51.3163649, 5.6145368 51.3163562, 5.6145409 51.3163285, 5.6145422 51.3163198, 5.6145451 51.3162999, 5.6145570 51.3162180, 5.6145759 51.3160883, 5.6145760 51.3160876, 5.6145763 51.3160869, 5.6145766 51.3160862, 5.6145771 51.3160855, 5.6145776 51.3160848, 5.6145783 51.3160841, 5.6145790 51.3160835, 5.6145799 51.3160829, 5.6145808 51.3160823, 5.6145818 51.3160819, 5.6145828 51.3160815, 5.6145838 51.3160812, 5.6145849 51.3160809, 5.6145859 51.3160807, 5.6145870 51.3160806, 5.6145880 51.3160805, 5.6145907 51.3160807, 5.6146700 51.3160851, 5.6147700 51.3160906, 5.6148282 51.3160938, 5.6148295 51.3160939, 5.6148308 51.3160938, 5.6148322 51.3160937, 5.6148336 51.3160935, 5.6148350 51.3160932, 5.6148363 51.3160928, 5.6148376 51.3160923, 5.6148388 51.3160917, 5.6148399 51.3160911, 5.6148408 51.3160904, 5.6148418 51.3160897, 5.6148424 51.3160889, 5.6148431 51.3160881, 5.6148435 51.3160873, 5.6148438 51.3160865, 5.6148440 51.3160856, 5.6148455 51.3160766, 5.6148528 51.3160318, 5.6148572 51.3160051, 5.6148573 51.3160047, 5.6148575 51.3160043, 5.6148577 51.3160039, 5.6148580 51.3160035, 5.6148583 51.3160031, 5.6148588 51.3160027, 5.6148592 51.3160024, 5.6148598 51.3160021, 5.6148604 51.3160018, 5.6148611 51.3160016, 5.6148617 51.3160014, 5.6148624 51.3160012, 5.6148631 51.3160011, 5.6148638 51.3160011, 5.6148644 51.3160010, 5.6148651 51.3160011, 5.6148653 51.3160011, 5.6148715 51.3160015, 5.6148718 51.3160015, 5.6148721 51.3160016, 5.6148725 51.3160017, 5.6148728 51.3160018, 5.6148732 51.3160019, 5.6148735 51.3160020, 5.6148738 51.3160022, 5.6148740 51.3160024, 5.6148743 51.3160026, 5.6148745 51.3160028, 5.6148746 51.3160030, 5.6148747 51.3160032, 5.6148748 51.3160035, 5.6148749 51.3160037, 5.6148749 51.3160039, 5.6148749 51.3160041, 5.6148742 51.3160081)",LSkabel,691E,BESTAAND,IN BEDRIJF,LS,DISTRIBUTIE,Netbeheerder,Netbeheerder,1964-12-25,,Nee,{00000000-0000-0000-0000-000000000000},_ED7E8223-B889-44B2-9AC3-A2E05E560ECE
"LINESTRING (5.6157429 51.3162870, 5.6157391 51.3162642, 5.6157391 51.3162640, 5.6157390 51.3162637, 5.6157390 51.3162634, 5.6157389 51.3162631, 5.6157388 51.3162628, 5.6157388 51.3162625, 5.6157387 51.3162622, 5.6157387 51.3162619, 5.6157386 51.3162616, 5.6157386 51.3162613, 5.6157385 51.3162610, 5.6157384 51.3162607, 5.6157384 51.3162604, 5.6157383 51.3162601, 5.6157382 51.3162598, 5.6157382 51.3162595, 5.6157372 51.3162551, 5.6157360 51.3162508, 5.6157348 51.3162465, 5.6157333 51.3162421, 5.6157318 51.3162378, 5.6157300 51.3162336, 5.6157281 51.3162293, 5.6157261 51.3162251, 5.6157240 51.3162208, 5.6157216 51.3162167, 5.6157193 51.3162125, 5.6157166 51.3162084, 5.6157140 51.3162043, 5.6157111 51.3162003, 5.6157082 51.3161963, 5.6157051 51.3161924)",LSkabel,6988,BESTAAND,IN BEDRIJF,,DISTRIBUTIE,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_91A6E6A5-2E8E-4315-A3B8-EB225FB07707
